session_id,station_id,operator,city,latitude,longitude,station_type,connector_type,port_count,session_start,session_end,duration_min,energy_kw,price_paid_inr,user_type,vehicle_type,payment_method,weather,weekday,tariff_inr_per_kwh
MS_S_00489,MS-3215,AtherGrid,Amravati,20.940904,77.838705,DC Fast,CCS,3,12-07-2025 18:58,12-07-2025 19:18,20,10.64,182.05,Private,Two-wheeler,Card,Sunny,Saturday,17.11
MS_S_00490,MS-6221,AtherGrid,Mumbai,19.084402,72.889837,AC Slow,Bharat DC-001,3,20-06-2025 14:47,20-06-2025 18:47,240,10.48,145.36,Commercial,Two-wheeler,Card,Hot,Friday,13.87
MS_S_00491,MS-3155,MSEDCL,Pune,18.53151,73.838326,AC Slow,Type-2,2,19-07-2025 19:39,19-07-2025 21:17,98,3.25,41.34,Private,Two-wheeler,Card,Cloudy,Saturday,12.72
MS_S_00492,MS-6886,Tata Power,Mumbai,19.095516,72.896069,AC Slow,Bharat DC-001,1,09-06-2025 16:54,09-06-2025 19:58,184,3.31,26.51,Commercial,Two-wheeler,Subscription,Sunny,Monday,8.01
MS_S_00493,MS-8763,MSEDCL,Kolhapur,16.690808,74.21813,AC Slow,CCS,1,13-06-2025 07:02,13-06-2025 09:16,134,2.17,17.64,Private,Four-wheeler,Subscription,Rain,Friday,8.13
MS_S_00494,MS-4323,MSEDCL,Nashik,19.969948,73.778505,AC Slow,Type-2,1,12-06-2025 14:55,12-06-2025 18:02,187,8.27,101.31,Commercial,Four-wheeler,Card,Sunny,Thursday,12.25
MS_S_00495,MS-7633,Tata Power,Solapur,17.62818,75.868802,AC Slow,Bharat DC-001,4,17-07-2025 10:25,17-07-2025 13:31,186,9.63,114.6,Private,Two-wheeler,Subscription,Hot,Thursday,11.9
MS_S_00496,MS-1694,MSEDCL,Kolhapur,16.652285,74.243368,AC Slow,Bharat DC-001,2,18-07-2025 01:35,18-07-2025 03:44,129,10.83,99.64,Private,Two-wheeler,Subscription,Cloudy,Friday,9.2
MS_S_00497,MS-5989,Reliance BP,Solapur,17.641392,75.911508,DC Fast,Bharat DC-001,2,11-06-2025 13:18,11-06-2025 14:07,49,34.29,462.91,Private,Two-wheeler,Subscription,Hot,Wednesday,13.5
MS_S_00498,MS-9202,Tata Power,Pune,18.537569,73.852008,AC Slow,CCS,1,20-07-2025 18:57,20-07-2025 22:25,208,10.69,100.91,Commercial,Two-wheeler,Subscription,Cloudy,Sunday,9.44
MS_S_00499,MS-3930,AtherGrid,Mumbai,19.128416,72.855461,AC Slow,CCS,2,27-07-2025 14:05,27-07-2025 15:39,94,6.87,55.85,Private,Three-wheeler,UPI,Sunny,Sunday,8.13
MS_S_00500,MS-2870,Private-Operator-2,Pune,18.526013,73.891872,AC Slow,Bharat DC-001,2,11-07-2025 11:05,11-07-2025 13:49,164,4.55,36.72,Private,Two-wheeler,Subscription,Rain,Friday,8.07
MS_S_00501,MS-3799,Reliance BP,Mumbai,19.097929,72.865186,DC Fast,CCS,3,11-06-2025 04:11,11-06-2025 05:10,59,51.38,940.77,Commercial,Two-wheeler,Subscription,Rain,Wednesday,18.31
MS_S_00502,MS-3960,Tata Power,Thane,19.202299,72.97683,AC Slow,CCS,1,13-06-2025 00:39,13-06-2025 04:24,225,12.97,183.91,Commercial,Two-wheeler,Subscription,Sunny,Friday,14.18
MS_S_00503,MS-1094,Private-Operator-1,Amravati,20.954369,77.734062,AC Slow,Bharat DC-001,3,16-06-2025 06:37,16-06-2025 09:55,198,13.62,128.3,Commercial,Two-wheeler,UPI,Sunny,Monday,9.42
MS_S_00504,MS-9967,Reliance BP,Nashik,20.021502,73.779962,DC Fast,CCS,1,04-06-2025 05:09,04-06-2025 05:22,13,40.66,526.95,Private,Two-wheeler,UPI,Cloudy,Wednesday,12.96
MS_S_00505,MS-5889,Reliance BP,Latur,18.396293,76.536807,AC Slow,Type-2,4,04-06-2025 03:26,04-06-2025 04:41,75,8.83,90.51,Commercial,Three-wheeler,Card,Sunny,Wednesday,10.25
MS_S_00506,MS-6901,Tata Power,Kolhapur,16.722941,74.268798,AC Slow,Type-2,1,20-07-2025 09:20,20-07-2025 11:24,124,6.17,69.41,Private,Four-wheeler,UPI,Hot,Sunday,11.25
MS_S_00507,MS-8713,MSEDCL,Thane,19.21427,72.97797,DC Fast,Type-2,1,15-07-2025 08:21,15-07-2025 09:04,43,16.97,349.58,Private,Three-wheeler,UPI,Sunny,Tuesday,20.6
MS_S_00508,MS-9666,Tata Power,Pune,18.529546,73.885816,DC Fast,Bharat DC-001,2,17-07-2025 22:38,17-07-2025 23:38,60,35.16,452.16,Commercial,Two-wheeler,Wallet,Cool,Thursday,12.86
MS_S_00509,MS-9608,Private-Operator-1,Thane,19.226495,72.960878,DC Fast,CHAdeMO,2,30-07-2025 04:39,30-07-2025 05:25,46,49.17,920.95,Commercial,Two-wheeler,Card,Sunny,Wednesday,18.73
MS_S_00510,MS-4812,Private-Operator-2,Latur,18.414932,76.569864,AC Slow,CHAdeMO,2,13-06-2025 00:07,13-06-2025 00:43,36,3.38,31.64,Private,Three-wheeler,Card,Sunny,Friday,9.36
MS_S_00511,MS-7793,AtherGrid,Latur,18.412813,76.579426,DC Fast,Type-2,2,22-06-2025 11:35,22-06-2025 12:25,50,37.84,775.72,Private,Three-wheeler,Wallet,Sunny,Sunday,20.5
MS_S_00512,MS-6042,Reliance BP,Pune,18.503447,73.843658,AC Slow,CHAdeMO,1,20-07-2025 00:07,20-07-2025 03:32,205,7.63,99.27,Commercial,Three-wheeler,UPI,Sunny,Sunday,13.01
MS_S_00513,MS-4178,Reliance BP,Nagpur,21.146112,79.106246,AC Slow,CHAdeMO,1,30-07-2025 21:30,31-07-2025 00:01,151,4.01,43.99,Private,Two-wheeler,Subscription,Rain,Wednesday,10.97
MS_S_00514,MS-6490,AtherGrid,Amravati,20.947616,77.799612,AC Slow,Bharat DC-001,1,30-07-2025 23:03,31-07-2025 01:46,163,10.75,114.81,Commercial,Two-wheeler,UPI,Sunny,Wednesday,10.68
MS_S_00515,MS-6434,Reliance BP,Nashik,20.000937,73.800865,DC Fast,Type-2,1,10-06-2025 08:53,10-06-2025 09:04,11,43.08,664.72,Commercial,Three-wheeler,Card,Sunny,Tuesday,15.43
MS_S_00516,MS-7382,MSEDCL,Latur,18.418264,76.533257,AC Slow,Type-2,1,26-07-2025 09:45,26-07-2025 11:35,110,3.67,47.2,Commercial,Two-wheeler,Subscription,Rain,Saturday,12.86
MS_S_00517,MS-7088,AtherGrid,Nashik,19.983565,73.801441,AC Slow,CHAdeMO,2,14-06-2025 16:19,14-06-2025 17:33,74,12.41,166.91,Private,Four-wheeler,UPI,Sunny,Saturday,13.45
MS_S_00518,MS-9290,Tata Power,Kolhapur,16.711993,74.212004,AC Slow,Bharat DC-001,2,28-07-2025 16:09,28-07-2025 17:27,78,6.16,67.94,Commercial,Three-wheeler,Wallet,Sunny,Monday,11.03
MS_S_00519,MS-3347,Tata Power,Aurangabad,19.869611,75.357937,AC Slow,CCS,2,14-06-2025 23:02,15-06-2025 01:29,147,5.52,78.88,Private,Two-wheeler,UPI,Sunny,Saturday,14.29
MS_S_00520,MS-2426,Reliance BP,Latur,18.418385,76.529889,DC Fast,Bharat DC-001,4,27-07-2025 01:06,27-07-2025 01:49,43,50.4,1158.19,Commercial,Two-wheeler,Wallet,Rain,Sunday,22.98
MS_S_00521,MS-6257,MSEDCL,Nashik,20.012636,73.802049,AC Slow,CCS,1,19-06-2025 08:34,19-06-2025 10:25,111,14.98,154.14,Private,Two-wheeler,Card,Rain,Thursday,10.29
MS_S_00522,MS-2875,Tata Power,Thane,19.197966,72.973218,DC Fast,Type-2,4,14-06-2025 17:22,14-06-2025 18:07,45,18.28,228.87,Private,Four-wheeler,Wallet,Sunny,Saturday,12.52
MS_S_00523,MS-5011,MSEDCL,Latur,18.430635,76.534356,AC Slow,Type-2,1,20-06-2025 19:57,20-06-2025 21:53,116,11.97,143.16,Private,Two-wheeler,Subscription,Cloudy,Friday,11.96
MS_S_00524,MS-2735,AtherGrid,Mumbai,19.083736,72.89952,AC Slow,Type-2,1,06-06-2025 13:25,06-06-2025 14:40,75,11.7,144.73,Commercial,Three-wheeler,Wallet,Rain,Friday,12.37
MS_S_00525,MS-4246,Private-Operator-2,Aurangabad,19.879098,75.343778,AC Slow,Type-2,2,30-07-2025 14:36,30-07-2025 15:39,63,13.1,158.64,Commercial,Two-wheeler,Wallet,Sunny,Wednesday,12.11
MS_S_00526,MS-8709,MSEDCL,Kolhapur,16.714997,74.215314,DC Fast,CCS,1,10-06-2025 19:16,10-06-2025 19:49,33,43.91,749.1,Commercial,Four-wheeler,Wallet,Sunny,Tuesday,17.06
MS_S_00527,MS-8987,Tata Power,Kolhapur,16.71751,74.261005,DC Fast,Type-2,3,01-07-2025 03:22,01-07-2025 04:02,40,23.8,448.87,Private,Two-wheeler,Wallet,Sunny,Tuesday,18.86
MS_S_00528,MS-3087,Private-Operator-1,Latur,18.387822,76.590233,AC Slow,Type-2,1,26-06-2025 22:50,26-06-2025 23:47,57,7.37,93.75,Private,Four-wheeler,Subscription,Sunny,Thursday,12.72
MS_S_00529,MS-7773,MSEDCL,Solapur,17.680129,75.93323,DC Fast,CCS,1,06-07-2025 05:30,06-07-2025 06:04,34,32.52,682.27,Private,Four-wheeler,Subscription,Sunny,Sunday,20.98
MS_S_00530,MS-6606,Private-Operator-1,Solapur,17.671158,75.888804,AC Slow,CCS,1,12-06-2025 21:42,12-06-2025 22:31,49,9.9,120.78,Commercial,Two-wheeler,Subscription,Rain,Thursday,12.2
MS_S_00531,MS-2599,AtherGrid,Aurangabad,19.907283,75.36038,AC Slow,CCS,2,20-06-2025 12:04,20-06-2025 15:07,183,12.72,116.9,Commercial,Two-wheeler,UPI,Sunny,Friday,9.19
MS_S_00532,MS-4565,MSEDCL,Pune,18.469809,73.850768,DC Fast,Type-2,3,19-07-2025 04:42,19-07-2025 05:01,19,57.85,1097.41,Commercial,Two-wheeler,Subscription,Sunny,Saturday,18.97
MS_S_00533,MS-4369,Private-Operator-2,Nashik,20.03261,73.82126,AC Slow,CHAdeMO,2,20-06-2025 18:50,20-06-2025 22:13,203,4.88,70.52,Commercial,Three-wheeler,Wallet,Sunny,Friday,14.45
MS_S_00534,MS-1133,Private-Operator-1,Pune,18.5243,73.841534,AC Slow,Bharat DC-001,1,25-07-2025 04:54,25-07-2025 06:39,105,1.44,15.78,Private,Two-wheeler,Wallet,Sunny,Friday,10.96
MS_S_00535,MS-5623,Tata Power,Pune,18.532991,73.840614,DC Fast,CCS,3,28-06-2025 22:37,28-06-2025 23:12,35,41.25,608.44,Commercial,Two-wheeler,Subscription,Cloudy,Saturday,14.75
MS_S_00536,MS-4460,Private-Operator-2,Amravati,20.942463,77.795407,AC Slow,CCS,3,01-07-2025 04:12,01-07-2025 07:04,172,14.96,122.82,Commercial,Four-wheeler,Card,Sunny,Tuesday,8.21
MS_S_00537,MS-3056,MSEDCL,Thane,19.207971,72.974171,DC Fast,Type-2,1,05-06-2025 20:01,05-06-2025 20:20,19,51.61,661.12,Commercial,Three-wheeler,Card,Rain,Thursday,12.81
MS_S_00538,MS-3248,Private-Operator-2,Pune,18.516283,73.841768,DC Fast,Bharat DC-001,3,26-07-2025 14:57,26-07-2025 15:57,60,51.89,1255.22,Commercial,Three-wheeler,Subscription,Cloudy,Saturday,24.19
MS_S_00539,MS-7948,Private-Operator-1,Amravati,20.927577,77.773302,AC Slow,Bharat DC-001,1,25-06-2025 11:14,25-06-2025 12:31,77,4.21,47.49,Private,Two-wheeler,Card,Sunny,Wednesday,11.28
MS_S_00540,MS-5411,AtherGrid,Amravati,20.936165,77.788589,AC Slow,CHAdeMO,1,03-06-2025 01:36,03-06-2025 04:09,153,14.62,194.74,Private,Two-wheeler,UPI,Rain,Tuesday,13.32
MS_S_00541,MS-9624,Reliance BP,Nagpur,21.136056,79.081162,AC Slow,Bharat DC-001,2,04-07-2025 02:33,04-07-2025 05:39,186,5.57,56.26,Commercial,Three-wheeler,UPI,Sunny,Friday,10.1
MS_S_00542,MS-6119,Private-Operator-1,Amravati,20.949301,77.767852,AC Slow,Type-2,1,28-07-2025 10:34,28-07-2025 14:23,229,10.44,88.11,Commercial,Two-wheeler,Subscription,Sunny,Monday,8.44
MS_S_00543,MS-6431,AtherGrid,Latur,18.408371,76.543631,AC Slow,CHAdeMO,1,22-07-2025 09:18,22-07-2025 10:30,72,13.11,119.04,Commercial,Three-wheeler,Wallet,Sunny,Tuesday,9.08
MS_S_00544,MS-8752,Private-Operator-1,Mumbai,19.079677,72.931561,AC Slow,CCS,2,07-07-2025 01:42,07-07-2025 03:26,104,12.25,109.76,Private,Two-wheeler,UPI,Hot,Monday,8.96
MS_S_00545,MS-9283,Tata Power,Nagpur,21.144188,79.071539,AC Slow,CHAdeMO,2,17-06-2025 04:39,17-06-2025 06:20,101,4.83,55.11,Commercial,Two-wheeler,UPI,Sunny,Tuesday,11.41
MS_S_00546,MS-3860,Private-Operator-1,Latur,18.443777,76.554175,AC Slow,CCS,3,13-07-2025 14:23,13-07-2025 18:19,236,1.8,19.67,Private,Two-wheeler,UPI,Sunny,Sunday,10.93
MS_S_00547,MS-2382,MSEDCL,Aurangabad,19.884076,75.304747,AC Slow,CCS,2,24-07-2025 15:48,24-07-2025 18:03,135,11.88,166.8,Private,Three-wheeler,Card,Rain,Thursday,14.04
MS_S_00548,MS-6653,Tata Power,Nashik,19.996522,73.761696,DC Fast,CHAdeMO,4,19-07-2025 03:03,19-07-2025 03:23,20,53.92,907.47,Commercial,Two-wheeler,Card,Sunny,Saturday,16.83
MS_S_00549,MS-7390,AtherGrid,Solapur,17.678929,75.89907,DC Fast,CHAdeMO,1,10-06-2025 16:55,10-06-2025 17:32,37,31.57,722.95,Commercial,Two-wheeler,Wallet,Sunny,Tuesday,22.9
MS_S_00550,MS-1672,Tata Power,Amravati,20.932532,77.773003,AC Slow,CHAdeMO,1,25-07-2025 13:39,25-07-2025 16:55,196,7.36,98.18,Commercial,Two-wheeler,UPI,Hot,Friday,13.34
MS_S_00551,MS-7408,AtherGrid,Thane,19.262676,72.974919,DC Fast,CCS,1,17-07-2025 21:37,17-07-2025 22:36,59,36.23,707.57,Commercial,Three-wheeler,Card,Sunny,Thursday,19.53
MS_S_00552,MS-9972,Tata Power,Aurangabad,19.880536,75.321354,AC Slow,Type-2,2,24-07-2025 02:00,24-07-2025 04:15,135,6.21,78.43,Private,Three-wheeler,Wallet,Sunny,Thursday,12.63
MS_S_00553,MS-5641,Reliance BP,Nashik,19.986535,73.806467,AC Slow,CCS,1,03-06-2025 00:39,03-06-2025 01:32,53,4.06,37.68,Private,Four-wheeler,UPI,Sunny,Tuesday,9.28
MS_S_00554,MS-2415,Private-Operator-1,Pune,18.544759,73.846436,DC Fast,CCS,4,25-06-2025 21:48,25-06-2025 22:39,51,36.42,504.78,Private,Four-wheeler,Card,Cloudy,Wednesday,13.86
MS_S_00555,MS-5826,AtherGrid,Thane,19.207676,72.987778,AC Slow,Type-2,1,11-07-2025 14:59,11-07-2025 16:39,100,8.79,122.36,Commercial,Two-wheeler,UPI,Rain,Friday,13.92
MS_S_00556,MS-2022,AtherGrid,Thane,19.201528,72.960366,DC Fast,Bharat DC-001,1,22-06-2025 01:16,22-06-2025 01:42,26,17,397.12,Private,Two-wheeler,Card,Sunny,Sunday,23.36
MS_S_00557,MS-7432,MSEDCL,Latur,18.396254,76.569768,AC Slow,Bharat DC-001,3,07-06-2025 04:34,07-06-2025 08:20,226,12.1,149.92,Private,Four-wheeler,Wallet,Sunny,Saturday,12.39
MS_S_00558,MS-1571,Tata Power,Pune,18.50167,73.843344,AC Slow,Type-2,1,07-07-2025 23:16,08-07-2025 03:04,228,2.31,26.33,Commercial,Two-wheeler,UPI,Sunny,Monday,11.4
MS_S_00559,MS-7397,Reliance BP,Mumbai,19.063863,72.886854,AC Slow,CCS,3,15-07-2025 10:57,15-07-2025 13:07,130,7.55,85.01,Commercial,Two-wheeler,Subscription,Cloudy,Tuesday,11.26
MS_S_00560,MS-9849,MSEDCL,Pune,18.509875,73.884467,AC Slow,Type-2,1,25-06-2025 22:52,26-06-2025 02:41,229,9.36,140.4,Commercial,Two-wheeler,Wallet,Sunny,Wednesday,15
MS_S_00561,MS-1904,Private-Operator-2,Solapur,17.662725,75.863789,DC Fast,Type-2,1,24-06-2025 17:54,24-06-2025 18:25,31,6.68,97.93,Commercial,Four-wheeler,Wallet,Sunny,Tuesday,14.66
MS_S_00562,MS-3893,Private-Operator-1,Nashik,19.955818,73.824294,AC Slow,Type-2,3,25-06-2025 21:12,25-06-2025 22:58,106,8.14,93.69,Private,Three-wheeler,Wallet,Cloudy,Wednesday,11.51
MS_S_00563,MS-2390,Private-Operator-2,Kolhapur,16.693603,74.24989,DC Fast,Bharat DC-001,1,18-07-2025 06:08,18-07-2025 06:20,12,6.37,113.64,Private,Two-wheeler,UPI,Sunny,Friday,17.84
MS_S_00564,MS-6041,AtherGrid,Amravati,20.9284,77.804143,AC Slow,Bharat DC-001,1,02-06-2025 01:21,02-06-2025 02:05,44,3.43,36.56,Private,Two-wheeler,Card,Sunny,Monday,10.66
MS_S_00565,MS-8509,Private-Operator-2,Amravati,20.95111,77.815972,DC Fast,CCS,1,18-07-2025 18:14,18-07-2025 18:28,14,47.5,716.3,Private,Two-wheeler,UPI,Sunny,Friday,15.08
MS_S_00566,MS-1750,MSEDCL,Kolhapur,16.706961,74.269217,DC Fast,CCS,1,01-06-2025 05:40,01-06-2025 05:53,13,8.64,105.84,Private,Two-wheeler,Card,Hot,Sunday,12.25
MS_S_00567,MS-2047,Tata Power,Latur,18.410835,76.565645,DC Fast,Type-2,1,02-07-2025 19:51,02-07-2025 20:40,49,23.98,297.11,Private,Two-wheeler,Subscription,Sunny,Wednesday,12.39
MS_S_00568,MS-2979,Private-Operator-2,Aurangabad,19.893583,75.334189,DC Fast,CCS,1,21-06-2025 06:48,21-06-2025 07:00,12,38.63,804.28,Commercial,Two-wheeler,Wallet,Cloudy,Saturday,20.82
MS_S_00569,MS-7801,MSEDCL,Nagpur,21.163321,79.117653,DC Fast,CHAdeMO,3,06-07-2025 05:28,06-07-2025 05:53,25,45.65,712.6,Private,Two-wheeler,Subscription,Hot,Sunday,15.61
MS_S_00570,MS-1256,AtherGrid,Nagpur,21.11301,79.080351,DC Fast,Type-2,1,01-06-2025 00:11,01-06-2025 00:26,15,23.7,308.81,Commercial,Two-wheeler,Subscription,Rain,Sunday,13.03
MS_S_00571,MS-4377,MSEDCL,Nagpur,21.15861,79.08439,AC Slow,CHAdeMO,3,04-07-2025 14:26,04-07-2025 15:57,91,14.1,131.13,Private,Two-wheeler,Subscription,Hot,Friday,9.3
MS_S_00572,MS-2442,Private-Operator-2,Latur,18.410704,76.500777,AC Slow,CHAdeMO,1,23-06-2025 13:00,23-06-2025 15:52,172,3.28,39.92,Private,Four-wheeler,UPI,Sunny,Monday,12.17
MS_S_00573,MS-6929,Private-Operator-1,Latur,18.418333,76.59102,AC Slow,CCS,1,30-06-2025 20:42,30-06-2025 22:05,83,10.27,136.18,Private,Two-wheeler,Card,Sunny,Monday,13.26
MS_S_00574,MS-9151,MSEDCL,Kolhapur,16.686022,74.278247,DC Fast,CCS,3,13-07-2025 01:03,13-07-2025 01:54,51,46.64,593.26,Private,Two-wheeler,Wallet,Sunny,Sunday,12.72
MS_S_00575,MS-8424,Tata Power,Latur,18.431712,76.538474,AC Slow,Type-2,3,18-07-2025 01:59,18-07-2025 04:46,167,13.54,194.43,Private,Two-wheeler,UPI,Sunny,Friday,14.36
MS_S_00576,MS-4855,Private-Operator-2,Pune,18.544862,73.851523,AC Slow,Bharat DC-001,1,08-07-2025 18:20,08-07-2025 20:37,137,3.58,37.2,Commercial,Two-wheeler,UPI,Sunny,Tuesday,10.39
MS_S_00577,MS-4731,Tata Power,Aurangabad,19.837955,75.341927,AC Slow,CCS,2,18-07-2025 13:55,18-07-2025 15:16,81,8.44,84.57,Private,Two-wheeler,Subscription,Sunny,Friday,10.02
MS_S_00578,MS-8141,MSEDCL,Mumbai,19.094227,72.879815,AC Slow,CCS,1,30-07-2025 19:29,30-07-2025 20:44,75,3.3,29.11,Private,Two-wheeler,Card,Sunny,Wednesday,8.82
MS_S_00579,MS-5418,MSEDCL,Aurangabad,19.88148,75.368747,AC Slow,CHAdeMO,2,09-06-2025 01:44,09-06-2025 04:39,175,10.22,148.39,Private,Two-wheeler,Subscription,Sunny,Monday,14.52
MS_S_00580,MS-7852,MSEDCL,Kolhapur,16.702546,74.245167,DC Fast,CHAdeMO,3,15-06-2025 09:38,15-06-2025 09:58,20,26.97,438.26,Private,Two-wheeler,Card,Rain,Sunday,16.25
MS_S_00581,MS-7745,Private-Operator-1,Pune,18.550728,73.868742,AC Slow,Bharat DC-001,1,26-07-2025 06:37,26-07-2025 09:08,151,2.66,39.53,Commercial,Two-wheeler,Subscription,Hot,Saturday,14.86
MS_S_00582,MS-5060,Reliance BP,Nashik,20.002655,73.764965,AC Slow,Bharat DC-001,2,08-07-2025 07:57,08-07-2025 10:58,181,8.45,73.68,Private,Two-wheeler,UPI,Hot,Tuesday,8.72
MS_S_00583,MS-8711,Private-Operator-2,Mumbai,19.037844,72.860492,AC Slow,Type-2,3,28-06-2025 16:25,28-06-2025 18:57,152,12.46,185.4,Private,Two-wheeler,Card,Hot,Saturday,14.88
MS_S_00584,MS-1203,Private-Operator-2,Pune,18.531531,73.82999,AC Slow,Bharat DC-001,1,14-06-2025 04:22,14-06-2025 06:07,105,10.69,119.83,Private,Two-wheeler,Wallet,Sunny,Saturday,11.21
MS_S_00585,MS-8524,Private-Operator-1,Nagpur,21.143927,79.114716,AC Slow,Type-2,2,30-06-2025 14:49,30-06-2025 15:54,65,6.03,82.97,Commercial,Two-wheeler,Wallet,Hot,Monday,13.76
MS_S_00586,MS-1022,Private-Operator-2,Kolhapur,16.674613,74.186657,AC Slow,Type-2,1,25-06-2025 22:21,26-06-2025 01:06,165,12.28,126.48,Commercial,Four-wheeler,Card,Sunny,Wednesday,10.3
MS_S_00587,MS-6500,Private-Operator-2,Pune,18.512171,73.879778,DC Fast,Type-2,1,03-07-2025 21:23,03-07-2025 21:36,13,25.95,584.13,Commercial,Two-wheeler,UPI,Sunny,Thursday,22.51
MS_S_00588,MS-7003,MSEDCL,Aurangabad,19.880008,75.352284,AC Slow,Type-2,1,06-07-2025 22:49,07-07-2025 00:11,82,14.06,124.15,Commercial,Two-wheeler,UPI,Sunny,Sunday,8.83
MS_S_00589,MS-4437,Private-Operator-2,Kolhapur,16.71407,74.223654,AC Slow,CCS,1,21-06-2025 11:57,21-06-2025 13:35,98,7.66,83.11,Commercial,Two-wheeler,UPI,Cloudy,Saturday,10.85
MS_S_00590,MS-6656,AtherGrid,Aurangabad,19.856945,75.339168,DC Fast,Bharat DC-001,2,03-07-2025 16:53,03-07-2025 17:10,17,44.31,571.16,Commercial,Two-wheeler,Wallet,Sunny,Thursday,12.89
MS_S_00591,MS-4085,AtherGrid,Pune,18.534692,73.815701,AC Slow,Type-2,3,06-06-2025 12:57,06-06-2025 14:12,75,10.26,87.62,Private,Two-wheeler,Wallet,Sunny,Friday,8.54
MS_S_00592,MS-3424,AtherGrid,Pune,18.492967,73.842511,AC Slow,CCS,3,26-07-2025 06:33,26-07-2025 09:43,190,12.41,152.39,Commercial,Four-wheeler,Card,Sunny,Saturday,12.28
MS_S_00593,MS-6680,AtherGrid,Kolhapur,16.693889,74.247388,AC Slow,Bharat DC-001,1,18-07-2025 20:01,18-07-2025 21:45,104,6.78,86.31,Private,Four-wheeler,Card,Sunny,Friday,12.73
MS_S_00594,MS-6503,AtherGrid,Amravati,20.935532,77.768413,AC Slow,CHAdeMO,1,12-07-2025 20:50,12-07-2025 22:43,113,3.2,44.13,Commercial,Two-wheeler,Card,Sunny,Saturday,13.79
MS_S_00595,MS-3813,Reliance BP,Thane,19.253399,72.978468,AC Slow,CCS,3,01-07-2025 11:18,01-07-2025 15:05,227,8.8,84.66,Private,Two-wheeler,Subscription,Hot,Tuesday,9.62
MS_S_00596,MS-3634,Private-Operator-2,Nagpur,21.150305,79.102054,DC Fast,CHAdeMO,1,12-06-2025 05:53,12-06-2025 06:48,55,53.74,1297.82,Private,Two-wheeler,UPI,Cloudy,Thursday,24.15
MS_S_00597,MS-6187,Private-Operator-1,Mumbai,19.061339,72.914061,AC Slow,CCS,1,29-06-2025 08:23,29-06-2025 09:40,77,11.53,135.13,Private,Three-wheeler,Wallet,Sunny,Sunday,11.72
MS_S_00598,MS-7109,AtherGrid,Nagpur,21.169811,79.091007,DC Fast,CCS,3,05-07-2025 09:07,05-07-2025 09:18,11,13.05,297.93,Commercial,Four-wheeler,Subscription,Sunny,Saturday,22.83
MS_S_00599,MS-3556,Tata Power,Aurangabad,19.875068,75.367679,AC Slow,CHAdeMO,1,12-07-2025 22:18,13-07-2025 00:49,151,13.81,134.79,Private,Four-wheeler,Subscription,Hot,Saturday,9.76
MS_S_00600,MS-2840,Private-Operator-2,Aurangabad,19.874311,75.351692,AC Slow,Bharat DC-001,1,28-07-2025 01:08,28-07-2025 04:31,203,9.02,92.73,Commercial,Two-wheeler,Card,Cloudy,Monday,10.28
MS_S_00601,MS-6855,Tata Power,Kolhapur,16.70241,74.254897,DC Fast,CHAdeMO,1,04-06-2025 19:41,04-06-2025 20:03,22,41.91,941.72,Private,Four-wheeler,Wallet,Cloudy,Wednesday,22.47
MS_S_00602,MS-1369,Tata Power,Nashik,20.03049,73.811212,DC Fast,Bharat DC-001,1,14-07-2025 21:05,14-07-2025 21:47,42,59.47,733.86,Commercial,Two-wheeler,UPI,Sunny,Monday,12.34
MS_S_00603,MS-7513,MSEDCL,Aurangabad,19.850337,75.354748,DC Fast,Bharat DC-001,1,24-06-2025 12:23,24-06-2025 12:33,10,56.62,813.06,Commercial,Two-wheeler,Subscription,Sunny,Tuesday,14.36
MS_S_00604,MS-2435,MSEDCL,Amravati,20.931383,77.75481,AC Slow,Bharat DC-001,2,18-07-2025 13:51,18-07-2025 16:14,143,6.84,62.38,Commercial,Three-wheeler,Subscription,Sunny,Friday,9.12
MS_S_00605,MS-2410,MSEDCL,Nagpur,21.166774,79.121308,DC Fast,CCS,3,20-06-2025 15:55,20-06-2025 16:38,43,9.63,164.77,Private,Four-wheeler,Subscription,Cool,Friday,17.11
MS_S_00606,MS-1108,AtherGrid,Pune,18.530224,73.849539,AC Slow,CHAdeMO,1,27-06-2025 05:35,27-06-2025 08:03,148,1.33,18.41,Private,Two-wheeler,Subscription,Rain,Friday,13.84
MS_S_00607,MS-9037,Tata Power,Thane,19.180113,73.004466,DC Fast,CHAdeMO,1,24-07-2025 18:19,24-07-2025 19:00,41,7.78,97.33,Commercial,Two-wheeler,UPI,Cloudy,Thursday,12.51
MS_S_00608,MS-5303,Reliance BP,Nagpur,21.144015,79.087449,AC Slow,Bharat DC-001,2,08-06-2025 20:42,08-06-2025 22:25,103,1.16,15.67,Commercial,Four-wheeler,Card,Sunny,Sunday,13.51
MS_S_00609,MS-2955,Reliance BP,Mumbai,19.095031,72.857277,AC Slow,Bharat DC-001,1,05-06-2025 19:47,05-06-2025 21:49,122,14.63,172.78,Commercial,Four-wheeler,Subscription,Cloudy,Thursday,11.81
MS_S_00610,MS-7114,Private-Operator-1,Pune,18.518418,73.844644,AC Slow,Type-2,3,25-07-2025 08:10,25-07-2025 11:08,178,6.25,74.06,Commercial,Two-wheeler,Card,Sunny,Friday,11.85
